INFO: game 5658 maps/multi/maze_04p_01.map : ['Dispatch', 'DrBraskBot5_2', 'solifugid1r', 'smoke_carrot']
turn 0
loadtime 5000
turntime 5000
rows 64
cols 96
turns 1500
viewradius2 77
attackradius2 5
spawnradius2 1
player_seed 2336038821133576116
ready
go

turn 1
a 7 37 0
a 11 36 0
a 22 39 0
a 28 19 2
a 28 24 0
a 35 23 0
a 135 27 1
a 136 33 0
a 139 19 1
a 139 23 1
a 139 33 0
a 140 20 1
a 140 24 1
a 141 27 0
f 27 40
go
o 22 39 s
o 28 24 w
o 35 23 n
o 139 33 n
o 136 33 n
o 11 36 w
o 141 27 s
o 7 37 n
go

turn 104
h 12 28 0
a 6 37 0
a 9 28 1
a 11 35 0
a 23 39 0
a 28 18 2
a 28 23 0
a 34 23 0
a 134 27 1
a 135 33 0
a 138 33 0
a 139 20 1
a 140 23 1
a 141 20 1
a 141 24 1
a 142 27 0
f 27 40
go
o 23 39 s
o 142 27 n
o 28 23 w
o 34 23 n
o 138 33 n
o 11 35 n
o 6 37 e
o 135 33 e
go

turn 105
w 3 46
w 4 46
w 5 46
w 6 46
w 7 46
w 8 46
w 9 46
h 12 28 0
a 6 38 0
a 10 28 1
a 10 35 0
a 24 39 0
a 28 17 2
a 28 22 0
a 33 23 0
a 133 27 1
a 135 34 0
a 137 33 0
f 27 40
d 141 27 0
go
o 24 39 s
o 137 33 n
o 33 23 n
o 28 22 w
o 10 35 w
o 6 38 n
o 135 34 s
go

turn 106
w 2 46
w 23 14
h 12 28 0
a 5 38 0
a 10 34 0
a 11 28 1
a 20 20 1
a 25 39 0
a 28 16 2
a 28 21 0
a 32 23 0
a 132 27 1
a 136 33 0
a 136 34 0
f 27 40
go
o 25 39 e
o 28 21 w
o 32 23 n
o 136 34 n
o 136 33 n
o 10 34 s
o 5 38 e
go

turn 107
w 0 46
w 1 46
w 2 47
w 3 47
w 4 47
w 5 47
w 10 46
w 24 13
w 25 12
a 5 39 0
a 11 34 0
a 12 28 1
a 20 21 1
a 25 40 0
a 28 20 0
a 29 16 2
a 31 23 0
a 132 28 1
a 135 33 0
a 135 34 0
f 27 40
go
o 25 40 e
o 11 34 s
o 28 20 s
o 31 23 n
o 135 33 e
o 135 34 s
o 5 39 e
go

turn 108
w 0 47
w 1 47
w 2 48
w 3 48
w 4 48
w 5 48
w 10 47
w 143 46
a 5 40 0
a 12 29 1
a 12 34 0
a 21 21 1
a 25 41 0
a 29 20 0
a 30 16 2
a 30 23 0
a 132 29 1
a 135 34 0
a 136 34 0
f 27 40
go
o 25 41 s
o 12 34 w
o 136 34 n
o 30 23 w
o 29 20 s
o 5 40 s
o 135 34 w
go

turn 109
w 9 48
w 11 47
a 6 40 0
a 12 30 1
a 12 33 0
a 22 21 1
a 26 41 0
a 30 15 2
a 30 20 0
a 30 22 0
a 132 30 1
a 135 33 0
a 135 34 0
a 141 27 1
f 27 40
go
o 26 41 s
o 30 20 w
o 30 22 w
o 12 33 w
o 135 33 s
o 6 40 e
o 135 34 s
go

turn 110
w 1 48
w 3 49
w 4 49
w 5 49
w 9 49
w 10 48
w 11 48
a 6 41 0
a 23 21 1
a 27 41 0
a 30 14 2
a 30 19 0
a 30 21 0
a 131 30 1
a 136 33 0
a 136 34 0
a 141 28 1
d 12 32 0
go
o 136 34 n
o 136 33 n
o 30 21 w
o 30 19 n
o 6 41 e
o 27 41 w
go

turn 111
w 0 48
w 1 49
w 2 49
w 3 50
w 4 50
w 5 50
w 10 49
w 11 49
w 24 12
w 143 47
a 6 42 0
a 24 21 1
a 27 40 0
a 29 19 0
a 30 20 0
a 31 14 2
a 130 30 1
a 135 33 0
a 135 34 0
a 141 29 1
go
o 30 20 s
o 29 19 s
o 135 33 s
o 135 34 s
o 6 42 n
o 27 40 s
go

turn 112
w 0 49
w 2 50
w 142 46
w 142 47
w 143 48
a 5 42 0
a 25 21 1
a 28 40 0
a 30 19 0
a 31 20 0
a 32 14 2
a 36 38 2
a 129 30 1
a 136 33 0
a 136 34 0
a 141 26 1
a 142 29 1
go
o 136 34 n
o 136 33 n
o 30 19 n
o 31 20 n
o 28 40 s
o 5 42 e
go

turn 113
w 0 50
w 1 50
w 2 51
w 3 51
w 4 51
w 5 51
w 10 50
w 37 37
w 141 46
w 142 48
w 143 49
a 5 43 0
a 25 22 1
a 29 19 0
a 29 40 0
a 30 20 0
a 32 13 2
a 35 38 2
a 128 30 1
a 135 33 0
a 135 34 0
a 137 25 1
a 141 27 1
a 142 30 1
go
o 29 40 s
o 135 33 s
o 30 20 n
o 29 19 n
o 135 34 s
o 5 43 w
go

turn 114
w 37 36
a 5 42 0
a 25 23 1
a 28 19 0
a 29 20 0
a 30 40 0
a 32 14 2
a 35 39 2
a 136 33 0
a 136 34 0
a 137 26 1
a 141 28 1
a 142 31 1
go
o 136 34 s
o 136 33 s
o 30 40 s
o 28 19 n
o 29 20 n
o 5 42 s
go

turn 115
w 38 35
a 6 42 0
a 25 24 1
a 27 19 0
a 28 20 0
a 31 40 0
a 33 14 2
a 36 39 2
a 137 27 1
a 137 33 0
a 137 34 0
a 141 29 1
a 142 32 1
go
o 137 33 w
o 137 34 w
o 28 20 n
o 27 19 n
o 31 40 s
o 6 42 w
go

turn 116
w 39 35
a 6 41 0
a 25 25 1
a 26 19 0
a 27 20 0
a 32 40 0
a 33 15 2
a 37 39 2
a 137 28 1
a 137 32 0
a 137 33 0
a 141 26 1
a 142 29 1
a 142 33 1
go
o 137 32 s
o 137 33 s
o 26 19 n
o 27 20 n
o 32 40 s
o 6 41 w
go

turn 117
w 20 12
w 22 11
w 39 34
a 6 40 0
a 25 19 0
a 25 26 1
a 26 20 0
a 33 16 2
a 33 40 0
a 37 40 2
a 137 29 1
a 138 32 0
a 138 33 0
a 140 24 1
a 141 25 1
a 141 27 1
a 142 30 1
a 142 34 1
go
o 26 20 s
o 25 19 s
o 33 40 s
o 138 32 s
o 138 33 s
o 6 40 n
go

turn 118
w 40 34
w 41 35
a 5 40 0
a 25 27 1
a 26 19 0
a 27 20 0
a 33 17 2
a 34 40 0
a 37 41 2
a 41 40 2
a 42 39 2
a 137 29 1
a 139 32 0
a 139 33 0
a 141 24 1
a 141 26 1
a 141 28 1
a 142 31 1
a 143 34 1
go
o 26 19 s
o 27 20 s
o 34 40 s
o 139 32 s
o 139 33 s
o 5 40 w
go

turn 119
w 41 34
w 42 35
a 0 34 1
a 5 39 0
a 25 28 1
a 27 19 0
a 28 20 0
a 33 18 2
a 35 40 0
a 38 41 2
a 41 39 2
a 43 39 2
a 137 30 1
a 140 33 0
a 141 25 1
a 141 27 1
a 141 29 1
d 140 32 0
d 142 31 1
go
o 140 33 s
o 35 40 s
o 28 20 s
o 27 19 s
o 5 39 w
go

turn 120
a 1 34 1
a 5 38 0
a 28 19 0
a 29 20 0
a 33 19 2
a 138 30 1
a 141 26 1
a 141 28 1
a 141 33 0
a 142 29 1
d 36 40 0
go
o 28 19 s
o 29 20 s
o 141 33 s
o 5 38 s
go

turn 121
a 2 34 1
a 5 29 1
a 6 38 0
a 29 19 0
a 30 20 0
a 34 19 2
a 139 30 1
a 141 27 1
a 141 29 1
a 142 30 1
a 142 33 0
go
o 142 33 n
o 30 20 s
o 29 19 s
o 6 38 n
go

turn 122
a 3 34 1
a 5 30 1
a 5 38 0
a 30 19 0
a 31 20 0
a 35 19 2
d 141 33 0
go
o 31 20 s
o 30 19 n
o 5 38 s
go

turn 123
a 3 35 1
a 5 31 1
a 6 38 0
a 29 19 0
a 32 20 0
a 36 19 2
go
o 6 38 n
o 32 20 s
o 29 19 s
go

turn 124
a 4 35 1
a 5 32 1
a 5 38 0
a 30 19 0
a 33 20 0
a 37 19 2
a 41 23 2
go
o 33 20 s
o 30 19 n
o 5 38 e
go

turn 125
a 5 33 1
a 5 35 1
a 5 39 0
a 29 19 0
a 34 20 0
a 38 19 2
a 41 24 2
go
o 34 20 s
o 5 39 w
o 29 19 n
go

turn 126
a 28 19 0
a 35 20 0
a 38 18 2
a 42 24 2
d 5 38 0
go
o 35 20 s
o 28 19 w
go

turn 127
a 28 18 0
a 36 20 0
a 38 17 2
a 42 25 2
go
o 36 20 s
o 28 18 n
go

turn 128
a 27 18 0
a 37 20 0
a 38 16 2
a 42 26 2
go
o 37 20 s
o 27 18 w
go

turn 129
w 21 11
w 22 10
w 27 9
a 27 17 0
a 38 15 2
a 38 20 0
a 42 27 2
go
o 38 20 w
o 27 17 n
go

turn 130
w 20 11
w 21 10
w 23 9
a 26 17 0
a 37 15 2
a 38 19 0
go
o 38 19 n
o 26 17 n
go

turn 131
w 18 12
w 18 13
w 22 9
a 25 17 0
a 37 15 2
a 37 19 0
go
o 37 19 w
o 25 17 e
go

turn 132
a 25 18 0
a 37 15 2
a 37 18 0
go
o 37 18 w
o 25 18 s
go

turn 133
a 26 18 0
d 37 17 0
go
o 26 18 n
go

turn 134
a 25 18 0
go
o 25 18 s
go

turn 135
a 26 18 0
go
o 26 18 s
go

turn 136
a 27 18 0
go
o 27 18 s
go

turn 137
a 28 18 0
go
o 28 18 w
go

turn 138
a 28 17 0
go
o 28 17 w
go

turn 139
w 26 8
w 27 8
w 28 8
w 29 8
a 28 16 0
go
o 28 16 s
go

turn 140
a 29 16 0
go
o 29 16 s
go

turn 141
a 30 16 0
go
o 30 16 w
go

turn 142
w 27 7
w 28 7
w 29 7
w 30 7
w 31 7
w 32 7
w 33 7
a 30 15 0
go
o 30 15 w
go

turn 143
w 26 7
w 27 6
w 28 6
w 29 6
w 30 6
w 31 6
w 32 6
w 33 6
a 30 14 0
go
o 30 14 s
go

turn 144
a 31 14 0
go
o 31 14 e
go

turn 145
a 31 15 0
go
o 31 15 s
go

turn 146
a 32 15 0
go
o 32 15 s
go

turn 147
a 33 15 0
go
o 33 15 s
go

turn 148
a 34 15 0
go
o 34 15 s
go

turn 149
a 35 15 0
go
o 35 15 n
go

turn 150
a 34 15 0
go
o 34 15 n
go

turn 151
a 33 15 0
go
o 33 15 w
go

turn 152
a 33 14 0
go
o 33 14 n
go

turn 153
a 32 14 0
go
o 32 14 w
go

turn 154
w 29 5
w 30 5
w 31 5
w 32 5
w 33 5
w 34 5
a 32 13 0
go
o 32 13 e
go

turn 155
a 32 14 0
go
o 32 14 n
go

turn 156
a 31 14 0
go
o 31 14 n
go

turn 157
a 30 14 0
go
o 30 14 e
go

turn 158
a 30 15 0
go
o 30 15 s
go

turn 159
a 31 15 0
go
o 31 15 s
go

turn 160
a 32 15 0
go
o 32 15 n
go

turn 161
a 31 15 0
go
o 31 15 n
go

turn 162
a 30 15 0
go
o 30 15 e
go

turn 163
a 30 16 0
go
o 30 16 n
go

turn 164
a 29 16 0
go
o 29 16 n
go

turn 165
a 28 16 0
go
o 28 16 e
go

turn 166
a 28 17 0
go
o 28 17 n
go

turn 167
a 27 17 0
go
o 27 17 n
go

turn 168
a 26 17 0
a 29 25 1
go
o 26 17 s
go

turn 169
a 27 17 0
a 29 24 1
a 31 24 1
go
o 27 17 s
go

turn 170
a 28 17 0
a 29 23 1
a 31 23 1
f 35 21
go
o 28 17 e
go

turn 171
a 28 18 0
a 28 23 1
a 31 22 1
a 35 23 1
f 35 21
go
o 28 18 e
go

turn 172
a 28 19 0
a 28 22 1
a 31 21 1
a 35 22 1
go
o 28 19 s
go

end
game 5692: eliminated score: 0 turn: 172
go
INFO: game 5693 maps/random/random_walk_02p_01.map : ['craklyn', 'Dispatch']
turn 0
loadtime 5000
turntime 5000
rows 64
cols 64
turns 1500
viewradius2 77
attackradius2 5
spawnradius2 1
player_seed 1532272446169073941
ready
go

turn 1
w 47 26
w 47 27
w 49 17
w 49 18
w 49 19
w 50 17
w 51 16
w 51 17
w 52 16
w 52 17
w 55 17
w 55 18
w 56 18
w 56 21
w 56 22
w 57 21
w 57 22
w 59 17
w 59 18
w 59 19
w 60 18
w 60 19
w 61 19
w 61 28
w 61 29
w 62 23
h 54 24 0
a 54 24 0
f 49 24
f 57 19
f 58 24
go
o 54 24 w
go

turn 2
w 49 16
w 50 16
w 51 15
w 52 15
w 60 17
w 61 18
h 54 24 0
a 54 23 0
f 49 24
f 57 19
f 58 24
go
o 54 23 w
go

turn 3
w 49 15
w 50 15
w 51 14
w 52 14
w 61 17
w 62 19
h 54 24 0
a 54 22 0
f 49 24
f 57 19
f 58 24
go
o 54 22 s
go

turn 4
w 62 17
w 63 19
w 63 20
w 63 22
w 63 23
h 54 24 0
a 55 22 0
f 49 24
f 57 19
f 58 24
go
o 55 22 w
go

turn 5
w 50 14
w 52 13
w 53 13
w 62 16
h 54 24 0
a 55 21 0
f 49 24
f 57 19
f 58 24
go
o 55 21 w
go

turn 6
w 48 15
w 49 14
w 50 13
w 51 13
w 52 12
w 53 12
h 54 24 0
a 55 20 0
f 49 24
f 57 19
f 58 24
go
o 55 20 s
go

turn 7
w 0 19
w 0 20
h 54 24 0
a 56 20 0
f 49 24
f 57 19
f 58 24
go
o 56 20 s
go

turn 8
w 0 15
w 1 19
w 1 20
w 63 26
h 54 24 0
a 57 20 0
f 0 24
f 58 24
go
o 57 20 w
go

turn 9
w 1 16
w 54 11
h 54 24 0
a 54 24 0
a 57 19 0
f 0 24
f 49 24
f 58 24
go
o 54 24 n
o 57 19 s
go

turn 10
w 1 14
w 1 15
w 2 16
w 45 25
w 45 26
w 45 27
w 46 29
h 54 24 0
a 53 24 0
a 58 19 0
f 0 24
f 49 24
f 58 24
go
o 53 24 n
o 58 19 e
go

turn 11
w 44 25
w 44 26
w 45 29
w 46 30
w 63 27
h 54 24 0
a 52 24 0
a 58 20 0
f 0 24
f 49 24
f 58 24
go
o 52 24 n
o 58 20 s
go

turn 12
w 0 27
w 2 15
w 43 26
w 44 29
w 45 30
w 62 28
h 54 24 0
a 51 24 0
a 59 20 0
f 0 24
f 49 24
f 58 24
go
o 59 20 s
o 51 24 n
go

turn 13
w 1 27
w 2 14
w 3 16
w 42 26
w 42 27
w 43 29
w 44 30
w 45 31
w 63 28
h 54 24 0
a 50 24 0
a 60 20 0
f 0 24
f 58 24
go
o 60 20 e
o 50 24 s
go

turn 14
w 0 28
w 1 28
w 2 27
w 62 29
w 63 29
h 54 24 0
a 51 24 0
a 54 24 0
a 60 21 0
f 0 24
f 58 24
go
o 51 24 s
o 60 21 s
o 54 24 s
go

turn 15
w 0 29
w 2 28
w 3 27
w 58 32
w 61 30
h 54 24 0
a 52 24 0
a 55 24 0
a 61 21 0
f 0 24
f 5 18
f 58 24
go
o 55 24 s
o 61 21 e
o 52 24 s
go

turn 16
w 1 29
w 2 29
w 3 28
w 4 27
w 59 32
h 54 24 0
a 53 24 0
a 56 24 0
a 61 22 0
f 0 24
f 58 24
go
o 53 24 s
o 61 22 e
o 56 24 s
go

turn 17
w 1 30
w 2 30
w 3 29
w 4 28
h 54 24 0
a 54 24 0
a 57 24 0
a 61 23 0
f 0 24
go
o 57 24 s
o 61 23 e
o 54 24 e
go

turn 18
w 1 31
w 2 31
w 3 30
w 4 29
h 54 24 0
a 54 24 0
a 54 25 0
a 58 24 0
a 61 24 0
f 0 24
f 56 33
go
o 61 24 s
o 54 25 e
o 58 24 s
o 54 24 s
go

turn 19
w 1 32
w 3 31
w 4 30
w 5 28
w 5 29
w 58 33
w 59 33
h 54 24 0
a 54 26 0
a 55 24 0
a 59 24 0
a 62 24 0
f 0 24
f 56 33
go
o 54 26 e
o 59 24 s
o 62 24 s
o 55 24 e
go

turn 20
w 5 30
w 6 28
w 6 29
w 60 33
h 54 24 0
a 54 27 0
a 55 25 0
a 60 24 0
a 63 24 0
f 5 18
f 56 33
go
o 63 24 s
o 54 27 e
o 60 24 w
o 55 25 s
go

turn 21
w 3 32
w 6 30
w 7 28
w 7 29
w 60 34
h 54 24 0
a 0 24 0
a 54 24 0
a 54 28 0
a 56 25 0
a 60 23 0
f 5 18
f 56 33
go
o 54 28 e
o 56 25 e
o 0 24 w
o 54 24 e
o 60 23 w
go

turn 22
w 57 37
w 61 34
h 54 24 0
a 0 23 0
a 54 25 0
a 54 29 0
a 56 26 0
a 60 22 0
f 5 18
f 6 17
f 51 37
f 56 33
go
o 0 23 s
o 56 26 e
o 54 29 e
o 54 25 n
o 60 22 n
go

turn 23
w 7 17
w 8 28
w 9 21
w 58 37
w 59 37
w 61 35
h 54 24 0
a 1 23 0
a 53 25 0
a 54 30 0
a 56 27 0
a 59 22 0
f 5 18
f 6 17
f 51 37
f 56 33
go
o 54 30 e
o 56 27 e
o 1 23 w
o 53 25 e
o 59 22 e
go

turn 24
w 4 14
w 5 15
w 6 15
w 7 16
w 8 17
w 58 38
w 59 38
w 60 37
h 54 24 0
a 1 22 0
a 53 26 0
a 54 31 0
a 56 28 0
a 59 23 0
f 5 18
f 6 17
f 51 37
f 56 33
go
o 1 22 s
o 56 28 e
o 54 31 e
o 53 26 e
o 59 23 n
go

turn 25
w 7 15
w 8 16
w 9 18
w 10 21
w 10 22
w 10 23
w 10 24
w 59 39
w 60 38
h 54 24 0
a 2 22 0
a 53 27 0
a 54 32 0
a 56 29 0
a 58 23 0
f 5 18
f 6 17
f 51 37
f 56 33
go
o 54 32 s
o 56 29 e
o 2 22 w
o 58 23 w
o 53 27 e
go

turn 26
w 4 13
w 8 15
w 9 16
w 10 18
w 62 36
w 62 37
h 54 24 0
a 2 21 0
a 53 28 0
a 55 32 0
a 56 30 0
a 58 22 0
f 5 18
f 6 17
f 51 37
f 56 33
go
o 2 21 s
o 56 30 e
o 55 32 e
o 58 22 w
o 53 28 n
go

end
game 5693: survived score: 3 turn: 26
go
INFO: game 5694 maps/random/random_walk_05p_02.map : ['smoke_carrot', 'ademar', 'Dispatch', 'locutusd', 'DrBraskBot5_3']
turn 0
loadtime 5000
turntime 5000
rows 115
cols 135
turns 1500
viewradius2 77
attackradius2 5
spawnradius2 1
player_seed -4425540861707324492
ready
go

turn 1
w 2 31
w 2 32
w 2 33
w 3 31
w 3 32
w 3 33
h 110 31 0
a 110 31 0
f 2 27
f 109 31
go
o 110 31 n
go

INFO: ignored o 110 31 n # move blocked
turn 2
h 110 31 0
a 110 31 0
f 2 27
go
o 110 31 s
go

turn 3
w 1 38
w 4 31
w 4 32
w 4 33
w 4 34
h 110 31 0
a 110 31 0
a 111 31 0
f 2 27
go
o 111 31 s
o 110 31 s
go

turn 4
w 5 32
w 5 33
h 110 31 0
a 111 31 0
a 112 31 0
f 2 27
go
o 111 31 s
o 112 31 s
go

turn 5
w 1 39
h 110 31 0
a 112 31 0
a 113 31 0
f 2 27
go
o 113 31 s
o 112 31 s
go

turn 6
w 5 25
w 6 26
w 6 27
h 110 31 0
a 113 31 0
a 114 31 0
f 2 27
go
o 113 31 s
o 114 31 w
go

turn 7
w 5 24
w 6 25
w 7 27
h 110 31 0
a 114 30 0
a 114 31 0
f 2 27
go
o 114 30 s
o 114 31 w
go

turn 8
w 5 23
w 6 24
w 7 25
w 7 26
w 8 27
w 8 28
h 110 31 0
a 0 30 0
a 114 30 0
f 2 27
f 8 30
go
o 114 30 s
o 0 30 w
go

turn 9
w 5 22
w 6 23
w 7 24
w 8 26
h 110 31 0
a 0 29 0
a 0 30 0
f 2 27
f 8 30
go
o 0 29 s
o 0 30 w
go

turn 10
w 6 22
w 7 23
w 8 34
w 9 26
w 9 27
w 9 28
w 9 29
w 9 30
w 9 31
w 9 32
h 110 31 0
a 0 29 0
a 1 29 0
f 2 27
f 8 30
go
o 0 29 s
o 1 29 w
go

turn 11
w 5 21
w 7 22
h 110 31 0
a 1 28 0
a 1 29 0
f 2 27
f 8 30
go
o 1 28 s
o 1 29 w
go

turn 12
w 5 20
w 10 26
w 10 27
w 10 29
w 10 30
h 110 31 0
a 1 28 0
a 2 28 0
f 8 30
go
o 1 28 s
o 2 28 s
go

turn 13
w 9 34
h 110 31 0
a 2 28 0
a 3 28 0
a 110 31 0
f 8 30
f 107 23
go
o 3 28 s
o 110 31 w
o 2 28 s
go

turn 14
w 7 20
w 11 24
w 12 25
h 110 31 0
a 3 28 0
a 4 28 0
a 110 30 0
f 8 30
f 11 33
f 107 23
go
o 110 30 w
o 3 28 s
o 4 28 s
go

turn 15
w 8 20
w 12 24
h 110 31 0
a 4 28 0
a 5 28 0
a 110 29 0
f 8 30
f 11 33
f 107 23
go
o 5 28 s
o 4 28 s
o 110 29 w
go

turn 16
w 111 20
w 112 20
h 110 31 0
a 5 28 0
a 6 28 0
a 110 28 0
f 8 30
f 11 33
f 107 23
go
o 5 28 s
o 110 28 w
o 6 28 e
go

turn 17
w 8 37
h 110 31 0
a 6 28 0
a 6 29 0
a 110 27 0
f 8 30
f 11 33
f 107 23
go
o 6 29 s
o 6 28 e
o 110 27 w
go

turn 18
w 14 33
w 14 34
h 110 31 0
a 6 29 0
a 7 29 0
a 110 26 0
f 8 30
f 11 33
f 107 23
go
o 6 29 s
o 110 26 n
o 7 29 e
go

turn 19
w 7 38
w 8 38
w 14 35
h 110 31 0
a 7 29 0
a 7 30 0
a 109 26 0
f 11 33
f 101 23
f 107 23
go
o 7 30 s
o 7 29 e
o 109 26 w
go

turn 20
w 15 35
w 16 33
h 110 31 0
a 7 30 0
a 8 30 0
a 109 25 0
a 110 31 0
f 11 33
f 101 23
f 107 23
go
o 7 30 s
o 109 25 n
o 8 30 e
o 110 31 w
go

turn 21
w 7 39
w 16 34
w 102 19
h 110 31 0
a 8 30 0
a 8 31 0
a 108 25 0
a 110 30 0
f 11 33
f 101 23
f 107 23
go
o 110 30 w
o 8 31 e
o 8 30 e
o 108 25 w
go

turn 22
w 7 40
w 101 19
h 110 31 0
a 8 31 0
a 8 32 0
a 108 24 0
a 110 29 0
f 11 33
f 101 23
f 107 23
go
o 108 24 n
o 8 31 e
o 8 32 e
o 110 29 w
go

turn 23
w 6 41
w 101 18
h 110 31 0
a 8 32 0
a 8 33 0
a 107 24 0
a 110 28 0
f 11 33
f 101 23
go
o 8 33 s
o 110 28 w
o 8 32 e
o 107 24 n
go

turn 24
w 15 39
w 17 33
w 17 34
h 110 31 0
a 8 33 0
a 9 33 0
a 106 24 0
a 110 27 0
a 110 31 0
f 11 33
f 101 23
go
o 8 33 s
o 106 24 n
o 9 33 s
o 110 27 n
o 110 31 e
go

turn 25
w 15 40
w 16 39
w 17 28
w 17 38
w 18 33
w 18 36
h 110 31 0
a 9 33 0
a 10 33 0
a 105 24 0
a 109 27 0
a 110 32 0
f 100 17
f 101 23
go
o 10 33 s
o 105 24 n
o 9 33 s
o 109 27 e
o 110 32 e
go

turn 26
w 16 40
w 18 28
w 18 37
w 18 38
w 19 36
h 110 31 0
a 10 33 0
a 11 33 0
a 104 24 0
a 109 28 0
a 110 31 0
a 110 33 0
f 100 17
f 101 23
go
o 104 24 n
o 109 28 n
o 110 31 n
o 11 33 w
o 10 33 w
o 110 33 n
go

turn 27
w 18 27
w 97 18
w 98 17
w 100 32
h 110 31 0
a 10 32 0
a 11 32 0
a 103 24 0
a 108 28 0
a 109 31 0
a 109 33 0
f 100 17
f 101 23
go
o 103 24 n
o 109 31 e
o 108 28 n
o 11 32 w
o 10 32 w
o 109 33 n
go

turn 28
w 18 26
w 19 28
w 97 17
w 99 32
w 100 33
h 110 31 0
a 10 31 0
a 11 31 0
a 102 24 0
a 107 28 0
a 108 33 0
a 109 32 0
f 100 17
f 101 23
go
o 102 24 n
o 107 28 n
o 11 31 w
o 10 31 s
o 108 33 w
o 109 32 s
go

turn 29
w 17 24
w 18 25
w 19 27
w 94 29
w 98 16
w 99 33
h 110 31 0
a 11 30 0
a 11 31 0
a 101 24 0
a 106 28 0
a 108 32 0
a 110 32 0
f 100 17
go
o 106 28 n
o 101 24 w
o 110 32 s
o 11 31 s
o 11 30 s
o 108 32 n
go

turn 30
w 18 24
w 19 25
w 19 26
w 20 27
w 20 28
w 20 31
w 20 33
w 20 34
w 97 16
w 98 15
h 110 31 0
a 12 30 0
a 12 31 0
a 101 23 0
a 105 28 0
a 107 32 0
a 110 31 0
a 111 32 0
f 100 17
go
o 101 23 w
o 107 32 e
o 110 31 n
o 12 31 s
o 12 30 w
o 105 28 n
o 111 32 s
go

turn 31
w 19 24
w 19 37
w 20 26
w 21 28
w 21 29
w 21 30
w 21 31
w 21 34
w 97 15
w 98 14
h 110 31 0
a 12 29 0
a 13 31 0
a 101 22 0
a 104 28 0
a 107 33 0
a 109 31 0
a 112 32 0
f 100 17
go
o 101 22 w
o 109 31 w
o 107 33 n
o 13 31 s
o 12 29 n
o 112 32 s
o 104 28 n
go

turn 32
w 20 25
w 21 26
w 21 27
w 21 35
w 22 29
w 22 30
w 22 31
w 22 32
w 99 13
w 101 40
h 110 31 0
a 11 29 0
a 14 31 0
a 101 21 0
a 103 28 0
a 106 33 0
a 109 30 0
a 113 32 0
f 100 17
go
o 101 21 w
o 106 33 n
o 14 31 e
o 109 30 n
o 103 28 n
o 113 32 e
o 11 29 w
go

turn 33
w 99 12
w 107 14
h 110 31 0
a 9 39 1
a 11 28 0
a 14 32 0
a 101 20 0
a 102 28 0
a 105 33 0
a 108 30 0
a 113 33 0
f 100 17
go
o 101 20 n
o 14 32 n
o 108 30 e
o 113 33 n
o 105 33 e
o 102 28 e
o 11 28 s
go

turn 34
w 101 41
h 110 31 0
a 9 38 1
a 12 28 0
a 13 32 0
a 100 20 0
a 102 29 0
a 105 34 0
a 108 31 0
a 112 33 0
f 100 17
go
o 100 20 w
o 13 32 n
o 108 31 n
o 112 33 n
o 105 34 s
o 12 28 s
o 102 29 n
go

turn 35
w 20 24
w 93 29
w 99 11
w 100 11
h 110 31 0
a 9 37 1
a 12 32 0
a 13 28 0
a 100 19 0
a 101 29 0
a 106 34 0
a 107 31 0
a 111 33 0
f 100 17
go
o 100 19 w
o 12 32 n
o 101 29 n
o 106 34 e
o 13 28 s
o 111 33 e
o 107 31 w
go

turn 36
w 21 24
w 100 10
w 107 13
h 110 31 0
a 9 36 1
a 11 32 0
a 14 28 0
a 100 18 0
a 100 29 0
a 106 35 0
a 107 30 0
a 111 34 0
f 22 26
go
o 100 18 w
o 14 28 s
o 11 32 n
o 100 29 w
o 106 35 n
o 111 34 n
o 107 30 w
go

turn 37
w 93 12
w 107 12
w 108 14
h 110 31 0
a 10 32 0
a 10 36 1
a 15 28 0
a 100 17 0
a 100 28 0
a 105 35 0
a 107 29 0
a 110 31 0
a 110 34 0
f 22 26
go
o 15 28 s
o 10 32 e
o 100 28 n
o 110 31 n
o 105 35 n
o 110 34 n
o 107 29 n
o 100 17 n
go

turn 38
w 22 22
w 24 31
w 93 11
h 110 31 0
a 16 28 0
a 99 17 0
a 99 28 0
a 104 35 0
a 106 29 0
a 109 31 0
a 109 34 0
f 22 26
f 91 29
d 10 33 0
go
o 16 28 w
o 99 28 n
o 99 17 e
o 109 31 n
o 104 35 w
o 109 34 e
o 106 29 e
go

turn 39
w 22 21
h 110 31 0
a 16 27 0
a 98 28 0
a 99 18 0
a 104 34 0
a 106 30 0
a 108 31 0
a 109 35 0
f 22 26
f 91 29
go
o 16 27 s
o 98 28 n
o 108 31 n
o 99 18 n
o 104 34 n
o 109 35 n
o 106 30 e
go

turn 40
w 22 20
w 24 32
w 90 17
w 90 18
h 110 31 0
a 17 27 0
a 97 28 0
a 98 18 0
a 103 34 0
a 106 31 0
a 107 31 0
a 108 35 0
f 22 26
f 91 29
go
o 17 27 w
o 97 28 n
o 98 18 e
o 103 34 n
o 106 31 n
o 107 31 n
o 108 35 w
go

turn 41
w 22 19
w 23 20
w 88 27
h 110 31 0
